17.0569429397583	73
18.059380531311035	73
19.062604665756226	73
20.0658061504364	72
21.06925940513611	69
22.072476625442505	69
23.07604455947876	69
24.07930850982666	69
25.083014965057373	69
26.086118459701538	69
27.089284896850586	69
28.09273409843445	68
29.096208095550537	69
30.100072383880615	69
31.103323698043823	69
32.10634732246399	69
33.109606981277466	69
34.11287546157837	70
35.11620831489563	70
36.120136976242065	70
37.12305164337158	67
38.126511573791504	66
39.12955141067505	66
40.13344979286194	66
41.136011362075806	66
42.13927984237671	66
43.14314389228821	66
44.14613175392151	65
45.149386167526245	66
46.152639865875244	66
47.155823945999146	66
48.15947484970093	66
49.16239285469055	66
50.166175842285156	66
51.16948080062866	66
52.172717332839966	65
53.176167249679565	63
54.17946910858154	63
55.182433128356934	63
56.18616986274719	63
57.18937349319458	63
58.19276165962219	63
59.19615888595581	63
60.1994526386261	63
61.20279669761658	64
62.20612287521362	64
63.209465980529785	64
64.21267175674438	64
65.2159194946289	64
66.21938347816467	64
67.22234272956848	64
68.2258734703064	64
69.22947311401367	63
70.23277401924133	63
71.23608875274658	62
72.2389190196991	57
73.24275016784668	57
74.24561285972595	57
75.24906587600708	57
76.25276184082031	56
77.25611615180969	54
78.25944519042969	54
79.26249432563782	54
80.26593685150146	54
81.26948666572571	54
82.27289295196533	54
83.27618193626404	54
84.27893590927124	54
85.2828369140625	54
86.28562641143799	54
87.28926920890808	54
88.29243636131287	54
89.2958517074585	54
90.29892921447754	54
91.30240654945374	54
92.30560994148254	54
93.30953216552734	54
94.31289458274841	54
95.3161370754242	54
96.31946182250977	54
97.3228006362915	54
98.32617115974426	54
99.32936334609985	54
100.3328697681427	54
101.3362500667572	54
102.33973288536072	54
103.3461184501648	54
104.34616565704346	54
105.3494770526886	54
106.35624766349792	54
107.35647082328796	54
108.35955858230591	54
109.3628716468811	54
110.3660180568695	54
111.3693733215332	54
112.3725118637085	54
113.37622261047363	54
114.37960481643677	54
115.38293051719666	54
116.38921689987183	54
117.38976120948792	54
118.39329218864441	54
119.39667654037476	54
120.39979958534241	54
121.4031662940979	54
122.40670919418335	54
123.41014695167542	54
124.41342639923096	54
125.41660737991333	54
126.41932463645935	54
127.42271423339844	54
128.42615032196045	54
129.42982006072998	54
130.43307161331177	54
131.43668150901794	54
132.44009137153625	54
133.44282507896423	54
134.44612097740173	54
135.44936180114746	46
136.45331954956055	39
137.45606756210327	35
138.4593861103058	51
139.46320366859436	49
140.46653985977173	49
141.46927165985107	47
142.47332525253296	69
143.47653150558472	60
144.48001861572266	52
145.48312187194824	43
146.48578071594238	49
147.48994541168213	59
148.4925971031189	64
149.49663019180298	47
150.49946570396423	52
